"OTU_ID"	"F01"	"F02"	"F03"	"F04"	"F05"	"F06"	"F07"	"F08"	"F09"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_2945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2946"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	NA	NA	NA	NA
"OTU_2947"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_2948"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	NA	NA
"OTU_2949"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU_295"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	8497	7	0	0	0	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA
"OTU_2951"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"OTU_2952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_2953"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2954"	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA
"OTU_2955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2956"	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_2957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2958"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2959"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Tulostoma"	"Tulostoma pulchellum"
"OTU_2960"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2961"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2962"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU_2963"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_2964"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	"Fungi"	"Rozellomycota"	"Incertae_sedis"	"Gs06"	NA	NA	NA
"OTU_2965"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2966"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Pleurotheciales"	"Pleurotheciaceae"	"Pleurotheciella"	NA
"OTU_2968"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA
"OTU_2969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Sporocadaceae"	"Pestalotiopsis"	"Pestalotiopsis sp "
"OTU_2970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Boletales"	"Serpulaceae"	"Serpula"	"Serpula himantioides"
"OTU_2971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA
"OTU_2972"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Dichotomopilus"	NA
"OTU_2973"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_2974"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2975"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Microdochium"	NA
"OTU_2976"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	8	7	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_2977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	2	0	0	14	0	14	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA
"OTU_2978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	NA	NA	NA
"OTU_2979"	1	2	0	0	0	4	0	0	1	1	0	2	2	4	1	3	2	3	3	0	4	5	1	4	1	3	2	0	1	2	1	0	5	3	3	0	0	4	3	0	1	1	0	2	1	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tetracladium"	"Tetracladium sp "
"OTU_298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2980"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU_2981"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_2982"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella alpina"
"OTU_2983"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Kalmusia"	"Kalmusia longispora"
"OTU_2984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	NA
"OTU_2985"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2986"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2987"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2988"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	NA	NA	NA
"OTU_2989"	0	0	0	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella sclerotiella"
"OTU_299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"OTU_2990"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2991"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	NA	NA
"OTU_2992"	0	0	0	0	1	0	0	0	0	12	0	3	56	0	0	0	5	0	0	0	0	0	3	0	0	1	5	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	NA	NA	NA
"OTU_2993"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_2994"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU_2997"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Cladophialophora"	NA
"OTU_2998"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_2999"	0	0	0	0	0	2	0	3	1	0	3	0	0	1	1	36	0	2	1	2	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	15	0	0	7	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_30"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	0	2	1	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_300"	0	0	0	0	0	4	0	1	4	4	0	2	11	0	0	0	0	1	0	0	0	0	0	9	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	4	0	0	5	3	2	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella sp "
"OTU_3000"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_3001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3002"	57	23	65	22	11	9	13	56	5	29	0	9	15	1	2	6	10	8	2	9	2	5	10	28	6	10	3	16	18	8	21	12	1	4	7	61	4	15	10	3	8	21	14	20	12	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	NA	NA	NA
"OTU_3003"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA
"OTU_3004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA
"OTU_3006"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA
"OTU_3007"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3008"	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1	0	1	0	28	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella exigua"
"OTU_3009"	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_301"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3010"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	"Trechispora sp "
"OTU_3011"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Stereaceae"	"Stereum"	NA
"OTU_3012"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	NA	NA	NA
"OTU_3013"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella sp "
"OTU_3014"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3015"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3016"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3017"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	1	0	472	1	334	1	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA
"OTU_302"	0	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera sp "
"OTU_3020"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA
"OTU_3021"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3022"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3023"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_3024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	2	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	105	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	NA	NA
"OTU_3026"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	113	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_3027"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3029"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_303"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	4	2	0	1	0	37	9	14	0	0	0	4	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA
"OTU_3030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_3031"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	8	0	0	0	0	5	20	13	0	15	0	3	0	0	0	0	0	0	0	108	139	0	0	0	1	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Stephanonectria"	"Stephanonectria keithii"
"OTU_3032"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_3033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Sebacinaceae"	NA	NA
"OTU_3034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA
